DIRECTORIO,SECUENCIA_PH,SECUENCIA_P,SECUENCIA_ENCUESTA,TIPO,P3077,P3078,P3079,P3080,P3081,P3082,P3083,P3084,P2990,P3085,P3099,CLASE_TE,COD_DEPTO,AREA,F_EXP
7556271,1,3,2,1,2,1,600000,2,,2,,2,2,12,23,1,17,17,10.569030514774
7556271,1,3,3,1,2,1,600000,2,,2,,2,2,12,26,1,17,17,10.569030514774
7556356,1,1,1,1,1,1,1160000,1,340000,2,,1,2,120,57,1,17,17,12.2028157520222
7556356,1,3,1,1,2,1,1160000,1,340000,2,,1,2,11,50,1,17,17,12.2028157520222
7556405,1,1,1,3,,1,,2,,,,2,2,48,50,1,18,18,8.28728377634862
7556405,1,1,1,1,1,2,1200000,2,,2,,2,2,11,24,1,18,18,8.28728377634862
7556425,1,1,1,1,2,2,1200000,2,,2,,2,2,20,31,1,18,18,3.66786762740203
7556425,1,1,2,1,2,2,1200000,2,,2,,2,2,12,36,1,18,18,3.66786762740203
7556438,1,1,1,1,2,2,1200000,2,,2,,2,2,9,25,1,18,18,4.91753036810931
7556438,1,1,2,1,2,2,1200000,2,,2,,2,2,36,45,1,18,18,4.91753036810931
7556503,1,2,1,3,,2,,2,,,,2,2,24,28,1,19,19,11.3655348209785
7556542,1,1,2,1,2,2,1600000,2,,2,,2,2,12,27,1,19,19,12.2715215598815
7556542,1,1,1,1,2,2,1600000,2,,2,,2,2,36,42,1,19,19,12.2715215598815
7556604,1,1,1,1,2,2,1040000,2,,2,,2,2,36,45,1,19,19,12.8969886124694
7556647,1,1,1,2,,2,,2,,,,2,2,180,999,1,20,20,27.7641276328939
7556656,1,1,1,1,1,1,868990,2,,2,,2,2,999,999,1,20,20,30.90984633375
7556656,1,1,1,3,,1,,2,,,,2,2,999,999,1,20,20,30.90984633375
7556658,1,1,1,1,1,1,868990,2,,2,,2,2,999,999,1,20,20,39.9882757973203
7556658,1,1,2,1,1,1,868990,2,,2,,2,2,999,999,1,20,20,39.9882757973203
7556658,1,1,3,1,1,2,868990,2,,2,,2,2,999,999,1,20,20,39.9882757973203
7556676,1,1,1,1,2,1,600000,2,,2,,2,2,48,25,1,20,20,19.6047730022466
7556695,1,2,1,1,2,1,600000,2,,2,,2,2,300,65,1,20,20,30.3018964588326
7556695,1,2,3,1,2,1,600000,2,,2,,2,2,144,27,1,20,20,30.3018964588326
7556695,1,2,2,1,2,1,600000,2,,2,,2,2,300,46,1,20,20,30.3018964588326
7556695,1,2,6,1,2,2,600000,2,,2,,2,2,108,24,1,20,20,30.3018964588326
7556695,1,2,5,1,2,2,600000,2,,2,,2,2,300,36,1,20,20,30.3018964588326
7556695,1,2,4,1,2,2,600000,2,,2,,2,2,300,54,1,20,20,30.3018964588326
7556734,1,1,3,1,1,1,868990,2,,2,,2,2,48,999,1,20,20,24.0476456539243
7556734,1,1,4,1,1,1,868990,2,,2,,2,2,24,999,1,20,20,24.0476456539243
7556734,1,1,1,1,1,2,868990,2,,2,,2,2,24,999,1,20,20,24.0476456539243
7556734,1,1,2,1,1,2,868990,2,,2,,2,2,12,999,1,20,20,24.0476456539243
7556734,1,1,5,1,1,1,868990,2,,2,,2,2,12,999,1,20,20,24.0476456539243
7556762,1,1,2,1,1,1,160000,2,,2,,2,2,60,40,1,23,23,30.7053920827731
7556762,1,1,1,1,1,1,160000,2,,2,,2,2,60,40,1,23,23,30.7053920827731
7556762,1,1,1,3,,2,,2,,,,2,2,60,40,1,23,23,30.7053920827731
7556762,1,1,3,1,1,1,160000,2,,2,,2,2,60,45,1,23,23,30.7053920827731
7556784,1,2,1,3,,1,,2,,,,2,2,6,36,1,23,23,41.8264473330401
7556785,1,4,1,1,2,2,160000,2,,2,,2,2,1,50,1,23,23,22.223515199327
7556787,1,1,1,3,,2,,2,,,,2,2,6,38,1,23,23,14.462595354096
7556895,1,1,2,1,2,2,600000,2,,2,,2,2,48,38,1,27,27,5.10863110406668
7556895,1,1,1,1,2,2,600000,2,,2,,2,2,48,35,1,27,27,5.10863110406668
7556924,1,2,1,1,1,1,1160000,1,336000,1,1650000,1,1,84,24,1,41,41,30.2143998018597
7556948,1,1,1,1,2,1,600000,2,,2,,2,2,2,17,1,41,41,12.1550944114066
7556976,1,1,1,3,,1,,2,,,,2,2,5,24,1,41,41,7.26798200313328
7556976,1,1,2,3,,2,,2,,,,2,2,5,18,1,41,41,7.26798200313328
7556993,1,1,1,3,,2,,2,,,,2,2,14,25,1,44,44,6.47857900783866
7556995,1,8,1,1,2,2,1200000,2,,2,,2,2,192,31,1,44,44,7.24136160663602
7557061,1,3,1,3,,1,,2,,,,2,2,36,22,1,44,44,5.62302703298033
7557077,1,1,1,1,2,2,1200000,2,,2,,2,2,36,29,1,44,44,8.61105916739567
7557077,1,1,2,1,2,2,1200000,2,,2,,2,2,24,25,1,44,44,8.61105916739567
7557083,1,2,3,1,2,1,800000,2,,2,,2,2,12,40,1,44,44,11.0974766281164
7557083,1,2,2,1,2,1,800000,2,,2,,2,2,18,38,1,44,44,11.0974766281164
7557083,1,2,1,1,2,1,800000,2,,2,,2,2,3,35,1,44,44,11.0974766281164
7557140,1,1,1,3,,2,,2,,,,2,2,96,99,1,47,47,17.9539304930601
7557142,1,5,2,3,,1,,2,,,,2,2,24,99,1,47,47,18.8799576527265
7557142,1,5,1,3,,1,,2,,,,2,2,24,99,1,47,47,18.8799576527265
7557174,1,2,2,1,2,1,500000,2,,2,,2,2,22,45,1,47,47,16.6604776691961
7557174,1,2,1,1,1,1,1200000,2,,2,,2,2,500,67,1,47,47,16.6604776691961
7557258,1,1,1,3,,2,,2,,,,2,2,60,99,1,47,47,17.9775928992795
7557290,1,1,1,1,1,2,994274,2,,2,,2,2,48,35,1,50,50,15.2245400755609
7557290,1,1,1,3,,2,,2,,,,2,2,72,43,1,50,50,15.2245400755609
7557340,1,1,1,1,2,1,1300606,1,237800,2,,1,1,2,999,1,50,50,29.5812387033005
7557340,1,1,2,1,2,1,1300606,1,237800,2,,1,1,37,999,1,50,50,29.5812387033005
7557344,1,1,1,1,1,2,1069256,2,,2,,2,2,36,31,1,50,50,21.3060568228323
7557344,1,1,1,3,,2,,2,,,,2,2,360,60,1,50,50,21.3060568228323
7557346,1,2,1,2,,2,,2,,,,2,2,73,999,1,50,50,20.9668057117564
7557362,1,1,1,2,,2,,2,,,,2,2,25,31,1,50,50,29.8854950399255
7557369,1,1,2,1,1,2,1300606,1,237800,1,1007130,1,1,97,999,1,50,50,28.5097346896617
7557369,1,1,1,1,1,2,1300606,1,237800,1,1007130,1,1,97,999,1,50,50,28.5097346896617
7557370,1,2,1,1,2,2,994274,2,,2,,2,2,10,50,1,50,50,21.4381572003534
7557372,1,1,1,3,,2,,2,,,,2,2,72,39,1,50,50,24.8947484661896
7557376,1,1,2,1,1,2,994274,2,,2,,2,2,48,29,1,50,50,28.235020493678
7557376,1,1,1,3,,2,,2,,,,2,2,60,43,1,50,50,28.235020493678
7557376,1,1,1,1,1,2,994274,2,,2,,2,2,48,31,1,50,50,28.235020493678
7557376,1,1,3,1,1,1,994274,2,,2,,2,2,36,27,1,50,50,28.235020493678
7557431,1,1,4,2,,1,,2,,,,2,2,24,35,1,52,52,11.2641996842684
7557431,1,1,2,2,,1,,2,,,,2,2,60,50,1,52,52,11.2641996842684
7557431,1,1,1,2,,1,,2,,,,2,2,48,40,1,52,52,11.2641996842684
7557431,1,1,3,2,,1,,2,,,,2,2,60,55,1,52,52,11.2641996842684
7557431,1,2,1,1,1,1,1306000,1,342000,1,1500000,1,1,24,38,1,52,52,11.2641996842684
7557450,1,1,3,1,1,2,1100000,1,237800,1,1300000,1,2,144,43,1,52,52,8.89542873976317
7557450,1,1,2,1,1,2,1100000,1,237800,1,1300000,1,2,144,40,1,52,52,8.89542873976317
7557450,1,1,1,1,1,2,1100000,1,237800,1,1300000,1,2,180,40,1,52,52,8.89542873976317
7557465,1,1,1,2,,1,,2,,,,2,2,180,42,1,52,52,12.4329394259475
7557490,1,1,1,3,,2,,2,,,,2,2,120,42,1,52,52,10.5894116751336
7557586,1,2,1,1,2,2,240000,2,,2,,2,2,36,21,1,54,54,29.5467121454842
7557598,1,1,1,1,2,2,600000,2,,2,,2,2,12,48,1,54,54,25.4279884933105
7557598,1,1,1,3,,1,,2,,,,2,2,120,55,1,54,54,25.4279884933105
7557616,1,1,1,3,,1,,2,,,,2,2,216,46,1,63,63,9.14658925978731
7557638,1,2,1,1,1,2,1029803,2,,2,,2,2,48,99,1,63,63,14.5687255995849
7557638,1,2,2,1,2,2,1029803,2,,2,,2,2,24,99,1,63,63,14.5687255995849
7557777,1,1,1,1,2,1,900000,2,,2,,2,2,10,45,1,66,66,18.0676347493616
7557777,1,1,3,1,2,1,600000,2,,2,,2,2,2,35,1,66,66,18.0676347493616
7557777,1,1,2,1,2,1,600000,2,,2,,2,2,8,35,1,66,66,18.0676347493616
7557812,1,1,1,3,,1,,2,,,,2,2,216,52,1,68,"",25.6460314822957
7557846,1,1,1,1,2,1,1300000,1,340000,1,796768,1,1,24,32,1,68,68,31.6332677814082
7557849,1,1,2,3,,2,,2,,,,2,2,120,25,1,68,68,32.659136454071
7557849,1,1,1,3,,1,,2,,,,2,2,120,25,1,68,68,32.659136454071
7557894,1,1,2,1,2,1,1160000,1,337000,2,,1,2,20,40,1,70,70,8.98038215085296
7557894,1,1,4,1,2,1,1160000,1,337000,2,,1,2,23,49,1,70,70,8.98038215085296
7557894,1,1,3,1,2,1,1160000,1,337000,2,,1,2,36,53,1,70,70,8.98038215085296
7557894,1,1,5,1,2,1,1160000,1,337000,2,,1,2,24,35,1,70,70,8.98038215085296
7557894,1,1,1,1,2,1,1160000,1,337000,2,,1,2,24,36,1,70,70,8.98038215085296
7557907,1,1,1,3,,2,,2,,,,2,2,84,62,1,70,70,7.49890911934331
7557981,1,1,1,1,2,2,1000000,2,,2,,2,2,8,25,1,70,70,8.50222906102992
7558031,1,2,1,3,,2,,2,,,,2,2,96,47,1,70,70,5.93031291112125
7558097,1,1,1,3,,1,,2,,,,2,2,30,35,1,73,73,28.0478779916854
7558107,1,1,1,3,,1,,1,400000,,,2,2,36,60,1,73,73,17.5200667642947
7558121,1,1,1,2,,2,,2,,,,2,2,72,76,1,73,73,21.8335395565819
7558191,1,1,1,2,,2,,2,,,,2,2,120,30,1,76,76,104.74779481684
7558191,1,1,1,1,2,2,1080000,2,,2,,2,2,10,28,1,76,76,104.74779481684
7558191,1,1,2,1,2,2,320000,2,,2,,2,2,6,24,1,76,76,104.74779481684
7558222,1,1,1,3,,1,,2,,,,2,2,24,17,1,76,76,96.9091339687461
7558225,1,2,1,1,1,1,1000000,1,237000,2,,1,1,24,50,1,76,76,89.1549189138916
7558225,1,2,1,2,,1,,1,413000,,,1,1,120,57,1,76,76,89.1549189138916
7558254,1,1,1,1,2,1,1000000,2,,2,,2,2,6,38,1,76,76,63.0990765682291
7558324,1,1,1,2,,2,,2,,,,2,2,60,99,1,76,76,9.59188643490054
7558358,1,1,1,1,1,1,1400000,1,380000,1,1258249,1,1,384,55,1,76,76,85.7060860826652
7558358,1,1,2,1,1,1,1400000,1,380000,1,1258249,1,2,384,51,1,76,76,85.7060860826652
7558358,1,3,2,1,1,2,1160000,1,340666,1,1007130,1,1,72,57,1,76,76,85.7060860826652
7558358,1,3,1,1,1,2,1160000,1,340666,1,1007130,1,1,48,25,1,76,76,85.7060860826652
7558359,1,3,1,2,,2,,2,,,,2,2,60,46,1,76,76,88.3520540055642
7558429,1,2,1,2,,1,,2,,,,2,2,120,50,1,88,88,3.83386945095382
7558435,1,1,1,3,,2,,2,,,,2,2,300,55,1,88,88,3.23243426414857
7558435,1,1,1,1,1,1,1700000,1,250000,1,1009130,1,1,96,56,1,88,88,3.23243426414857
7558435,1,1,2,1,1,1,1700000,1,250000,1,1009130,1,1,24,54,1,88,88,3.23243426414857
7558556,1,1,1,3,,2,,2,,,,2,2,12,22,1,08,"",95.7127332570115
7558560,1,1,1,3,,2,,2,,,,2,2,120,28,1,08,"",91.6504783154585
7558566,1,2,1,3,,2,,2,,,,2,2,48,35,1,08,"",85.0743449932939
7558578,1,1,1,1,2,2,900000,2,,2,,2,2,18,25,1,08,"",88.2595833294429
7558656,1,1,1,1,2,2,1000000,2,,2,,2,2,96,46,1,08,"",183.806014755828
7558656,1,1,1,3,,1,,2,,,,2,2,36,25,1,08,"",183.806014755828
7558656,1,1,2,1,2,2,1000000,2,,2,,2,2,6,45,1,08,"",183.806014755828
7558656,1,1,2,3,,2,,2,,,,2,2,60,28,1,08,"",183.806014755828
7558656,1,1,3,1,2,1,1000000,2,,2,,2,2,6,40,1,08,"",183.806014755828
7558656,1,1,3,3,,2,,2,,,,2,2,60,50,1,08,"",183.806014755828
7558656,1,1,4,1,2,2,1000000,2,,2,,2,2,6,18,1,08,"",183.806014755828
7558739,1,1,1,3,,1,,2,,,,2,2,96,48,2,47,"",117.005068637165
7558745,1,2,1,3,,1,,2,,,,2,2,36,22,2,47,"",143.987571600878
7558746,1,1,1,3,,1,,2,,,,2,2,120,46,2,47,"",95.64366654265
7558750,1,1,1,3,,1,,2,,,,2,2,55,28,2,47,"",84.2436494187587
7558779,1,1,1,1,2,1,750000,2,,2,,2,2,2,26,2,47,"",177.856879163053
7558788,1,1,1,1,2,1,700000,2,,2,,2,2,12,15,1,47,"",98.6072618748075
7558797,1,1,1,3,,1,,2,,,,2,2,180,40,2,47,"",126.76311425248
7558836,1,1,1,3,,2,,2,,,,2,2,36,19,1,47,"",52.3463601319781
7558979,1,2,1,1,2,1,1200000,2,,2,,2,2,2,35,2,41,"",117.002156661429
7558979,1,2,1,2,,1,,2,,,,2,2,362,69,2,41,"",117.002156661429
7558981,1,2,1,1,2,1,120000,2,,2,,2,2,240,48,2,41,"",53.6299451349784
7558981,1,2,2,1,2,1,120000,2,,2,,2,2,12,16,2,41,"",53.6299451349784
7558988,1,1,1,1,2,1,500000,2,,2,,2,2,1,52,2,41,"",108.921340029411
7558988,1,1,2,1,2,1,500000,2,,2,,2,2,3,28,2,41,"",108.921340029411
7558988,1,1,3,1,2,1,500000,2,,2,,2,2,2,38,2,41,"",108.921340029411
7558988,1,1,4,1,2,1,500000,2,,2,,2,2,4,58,2,41,"",108.921340029411
7558989,1,1,1,3,,1,,2,,,,2,2,48,22,2,41,"",185.33185538941
7558989,1,1,2,3,,2,,2,,,,2,2,48,44,2,41,"",185.33185538941
7558989,1,1,3,3,,1,,2,,,,2,2,48,17,2,41,"",185.33185538941
7558989,1,1,4,3,,1,,2,,,,2,2,48,13,2,41,"",185.33185538941
7558991,1,1,1,1,2,1,1200000,2,,2,,2,2,12,23,2,41,"",103.9922337976
7558992,1,1,1,1,2,1,700000,2,,2,,2,2,10,18,2,41,"",111.532940766738
7558992,1,1,2,1,2,1,700000,2,,2,,2,2,10,22,2,41,"",111.532940766738
7558994,1,1,1,3,,1,,2,,,,2,2,11,55,2,41,"",137.021447602213
7559039,1,1,1,1,2,1,1000000,2,,2,,2,2,4,42,2,41,"",117.092773930568
7559039,1,1,1,3,,1,,2,,,,2,2,240,40,2,41,"",117.092773930568
7559039,1,1,2,1,2,1,1000000,2,,2,,2,2,6,54,2,41,"",117.092773930568
7559050,1,2,1,2,,2,,2,,,,2,2,24,25,1,41,"",115.086334144006
7559060,1,1,1,1,2,1,800000,2,,2,,2,2,24,50,1,41,"",31.9653536841133
7559060,1,1,2,1,2,1,800000,2,,2,,2,2,12,40,1,41,"",31.9653536841133
7559063,1,2,1,1,2,1,1000000,2,,2,,2,2,12,19,1,41,"",58.3454667954626
7559065,1,1,1,1,2,1,90000,2,,2,,2,2,8,20,1,41,"",68.0414362610045
7559065,1,1,2,1,2,1,90000,2,,2,,2,2,6,30,1,41,"",68.0414362610045
7559071,1,1,1,3,,2,,2,,,,2,2,36,57,1,41,"",41.1687067196402
7559079,1,1,1,1,2,1,1300000,2,,2,,2,2,6,52,2,41,"",56.4878976127991
7559079,1,1,2,1,2,1,1200000,2,,2,,2,2,2,42,2,41,"",56.4878976127991
7559082,1,1,1,1,1,1,1500000,2,,2,,2,2,180,58,2,41,"",41.4079848927741
7559082,1,1,2,1,1,1,1000000,2,,2,,2,2,12,68,2,41,"",41.4079848927741
7559086,1,1,1,3,,2,,2,,,,2,2,4,39,2,41,"",70.6098720159989
7559092,1,2,1,1,2,1,1800000,2,,2,,2,2,24,38,2,41,"",60.0787154121363
7559102,1,1,1,1,2,1,300000,2,,2,,2,2,24,28,2,41,"",28.2999125038722
7559103,1,1,1,1,2,1,200000,2,,2,,2,2,4,45,2,41,"",23.2369194446732
7559108,1,1,1,1,2,1,980000,2,,2,,2,2,2,38,2,41,"",44.0740723687237
7559108,1,1,2,1,2,1,600000,2,,2,,2,2,1,25,2,41,"",44.0740723687237
7559111,1,2,1,1,2,1,400000,2,,2,,2,2,36,29,2,41,"",46.5539051270867
7559111,1,2,1,2,,1,,2,,,,2,2,9,71,2,41,"",46.5539051270867
7559111,1,2,1,3,,2,,2,,,,2,2,36,54,2,41,"",46.5539051270867
7559111,1,2,2,2,,1,,2,,,,2,2,9,48,2,41,"",46.5539051270867
7559193,1,1,1,3,,2,,2,,,,2,2,240,50,1,41,"",117.272176363146
7559254,1,1,1,1,2,1,320000,2,,2,,2,2,2,36,1,68,"",31.6198760325094
7559254,1,1,1,3,,2,,2,,,,2,2,96,25,1,68,"",31.6198760325094
7559254,1,1,2,3,,2,,2,,,,2,2,72,22,1,68,"",31.6198760325094
7559256,1,1,1,1,1,1,750000,2,,2,,2,2,120,22,2,68,"",122.914511676183
7559265,1,1,1,3,,2,,2,,,,2,2,60,15,2,68,"",181.669646586355
7559294,1,1,1,2,,2,,2,,,,2,2,350,62,2,68,"",9.52595190677219
7559301,1,1,1,3,,2,,2,,,,2,2,4,65,2,68,"",12.3755649832762
7559301,1,1,2,3,,1,,2,,,,2,2,12,51,2,68,"",12.3755649832762
7559381,1,2,1,3,,1,,2,,,,2,2,60,75,2,76,"",12.6422322419575
7559397,1,1,1,1,2,2,822701,2,,2,,2,2,4,21,2,52,"",293.775893447385
7559397,1,1,1,2,,1,,2,,,,2,2,132,42,2,52,"",293.775893447385
7559397,1,1,2,1,2,2,822701,2,,2,,2,2,4,18,2,52,"",293.775893447385
7559397,1,1,3,1,2,1,822701,2,,2,,2,2,6,23,2,52,"",293.775893447385
7559397,1,1,4,1,2,1,822701,2,,2,,2,2,6,25,2,52,"",293.775893447385
7559410,1,2,1,3,,2,,2,,,,2,2,84,19,2,52,"",103.051011871906
7559410,1,2,2,3,,1,,2,,,,2,2,36,13,2,52,"",103.051011871906
7559410,1,3,1,3,,1,,2,,,,2,2,2,13,2,52,"",103.051011871906
7559410,1,3,2,3,,2,,2,,,,2,2,24,37,2,52,"",103.051011871906
7559416,1,1,1,3,,2,,2,,,,2,2,24,72,2,52,"",123.559360842206
7559418,1,1,1,2,,1,,2,,,,2,2,120,65,1,17,"",82.6484609778965
7559438,1,1,1,3,,1,,2,,,,2,2,48,48,1,17,"",90.8773225769555
7559476,1,1,1,1,2,1,1200000,2,,2,,2,2,120,50,2,17,"",17.1657770828173
7559478,1,1,1,1,2,1,1000000,2,,2,,2,2,120,35,2,17,"",34.2733444033489
7559495,1,2,1,3,,1,,2,,,,2,2,12,63,2,17,"",6.6236846182561
7559505,1,1,1,1,2,1,200000,2,,2,,2,2,2,18,2,17,"",8.27960577282012
7559505,1,1,1,3,,2,,2,,,,2,2,72,61,2,17,"",8.27960577282012
7559505,1,1,2,1,2,2,200000,2,,2,,2,2,3,39,2,17,"",8.27960577282012
7559508,1,1,1,1,2,1,200000,2,,2,,2,2,3,18,2,17,"",9.33047714277045
7559508,1,1,2,1,2,1,200000,2,,2,,2,2,2,22,2,17,"",9.33047714277045
7559508,1,1,3,1,2,1,900000,2,,2,,2,2,108,24,2,17,"",9.33047714277045
7559508,1,1,4,1,1,2,200000,2,,2,,2,2,1,20,2,17,"",9.33047714277045
7559508,1,1,5,1,2,2,200000,2,,2,,2,2,1,23,2,17,"",9.33047714277045
7559508,1,1,6,1,2,2,200000,2,,2,,2,2,12,30,2,17,"",9.33047714277045
7559508,1,1,7,1,2,2,200000,2,,2,,2,2,3,30,2,17,"",9.33047714277045
7559595,1,3,1,1,2,2,400000,2,,2,,2,2,24,38,2,73,"",62.1588999075726
7559600,1,1,1,1,2,2,80000,2,,2,,2,2,1,35,2,73,"",51.0383680417435
7559603,1,1,1,1,2,1,200000,2,,2,,2,2,18,50,2,73,"",51.0383680417435
7559613,1,1,1,1,2,1,1000000,2,,2,,2,2,80,40,2,73,"",50.0145219191817
7559649,1,2,1,3,,2,,2,,,,2,2,252,59,2,73,"",43.6362239232446
7559659,1,1,1,3,,2,,2,,,,2,2,12,23,2,73,"",87.2522804745141
7559659,1,1,2,3,,2,,2,,,,2,2,12,21,2,73,"",87.2522804745141
7559659,1,1,3,3,,2,,2,,,,2,2,12,17,2,73,"",87.2522804745141
7559661,1,1,1,1,2,1,350000,2,,2,,2,2,1,35,2,73,"",104.187089141014
7559664,1,1,1,3,,2,,2,,,,2,2,204,35,2,73,"",92.0888903167429
7559668,1,1,1,3,,2,,2,,,,2,2,2,21,1,73,"",197.305870624904
7559668,1,1,1,1,2,1,800000,2,,2,,2,2,10,22,1,73,"",197.305870624904
7559689,1,1,1,3,,2,,2,,,,2,2,300,44,2,73,"",86.8770404122332
7559689,1,1,2,3,,1,,2,,,,2,2,4,18,2,73,"",86.8770404122332
7559694,1,1,1,1,2,1,1000000,2,,2,,2,2,6,18,2,73,"",121.089246276303
7559694,1,1,1,2,,2,,2,,,,2,2,240,35,2,73,"",121.089246276303
7559695,1,1,2,3,,1,,2,,,,2,2,6,18,2,73,"",98.867928820762
7559695,1,1,1,3,,2,,2,,,,2,2,306,39,2,73,"",98.867928820762
7559696,1,1,1,1,2,1,1000000,2,,2,,2,2,24,19,2,73,"",41.491723322067
7559702,1,1,1,2,,1,,2,,,,2,2,24,55,2,73,"",44.11409877055
7559707,1,1,1,3,,2,,2,,,,2,2,360,56,2,73,"",50.3798096871094
7559708,1,1,1,2,,2,,2,,,,2,2,12,36,2,73,"",115.821065393016
7559710,1,1,1,1,2,1,350000,2,,2,,2,2,24,38,2,73,"",82.8910543325924
7559710,1,2,1,3,,1,,2,,,,2,2,36,52,2,73,"",82.8910543325924
7559711,1,1,1,1,2,1,700000,2,,2,,2,2,2,36,2,73,"",41.491723322067
7559711,1,1,2,1,2,1,700000,2,,2,,2,2,2,45,2,73,"",41.491723322067
7559712,1,1,1,1,2,1,300000,2,,2,,2,2,2,36,2,73,"",96.6544432623782
7559712,1,1,1,3,,2,,2,,,,2,2,360,63,2,73,"",96.6544432623782
7559712,1,1,2,1,2,1,400000,2,,2,,2,2,2,45,2,73,"",96.6544432623782
7559713,1,1,1,3,,1,,2,,,,2,2,60,17,2,73,"",57.4685978102366
7559715,1,1,1,1,2,1,1500000,2,,2,,2,2,3,60,2,73,"",55.4177906558203
7559715,1,1,1,3,,2,,2,,,,2,2,420,62,2,73,"",55.4177906558203
7559715,1,1,2,1,2,1,1800000,2,,2,,2,2,2,67,2,73,"",55.4177906558203
7559717,1,1,1,2,,1,,2,,,,2,2,60,62,2,73,"",98.0785864625957
7559718,1,1,1,1,2,1,1500000,2,,2,,2,2,6,16,2,73,"",64.5023831357747
7559718,1,1,2,1,2,1,1050000,2,,2,,2,2,6,18,2,73,"",64.5023831357747
7559718,1,1,3,1,2,1,1000000,2,,2,,2,2,2,19,2,73,"",64.5023831357747
7559719,1,1,1,1,2,1,500000,2,,2,,2,2,2,38,2,73,"",75.8089614050559
7559719,1,1,2,1,2,2,500000,2,,2,,2,2,2,30,2,73,"",75.8089614050559
7559721,1,1,1,1,2,1,900000,2,,2,,2,2,6,38,2,73,"",55.4177906558203
7559721,1,1,2,1,2,1,1000000,2,,2,,2,2,5,42,2,73,"",55.4177906558203
7559721,1,1,3,1,2,1,900000,2,,2,,2,2,4,52,2,73,"",55.4177906558203
7559725,1,1,1,2,,1,,2,,,,2,2,360,58,2,73,"",48.5255086476051
7559726,1,1,1,3,,2,,2,,,,2,2,120,34,2,73,"",112.052961398347
7559728,1,1,1,1,2,1,400000,2,,2,,2,2,2,30,2,73,"",117.361632236499
7559744,1,2,1,1,1,2,1200000,2,,2,,2,2,36,56,1,11,11,307.553674520197
7559776,1,1,1,3,,2,,2,,,,2,2,8,22,1,13,13,28.9568895296327
7559804,1,1,1,3,,2,,2,,,,2,2,36,25,1,13,13,43.330405451701
7559811,1,2,1,3,,2,,2,,,,2,2,60,22,1,13,13,34.9375872957144
7559826,1,1,1,2,,2,,2,,,,2,2,42,51,1,15,15,8.58404502907517
7559898,1,1,1,3,,1,,2,,,,2,2,12,19,1,18,18,13.2174466268741
7559934,1,1,1,3,,2,,2,,,,2,2,12,15,1,19,19,7.97665377298639
7559950,1,1,2,2,,2,,2,,,,2,2,156,51,1,19,19,14.610538594013
7559950,1,1,1,2,,1,,2,,,,2,2,156,29,1,19,19,14.610538594013
7559951,1,2,1,2,,2,,2,,,,2,2,1,55,1,20,20,26.650238299929
7559957,1,3,2,1,2,2,900000,2,,2,,2,2,24,43,1,20,20,28.2825770129222
7559957,1,3,3,1,2,2,900000,2,,2,,2,2,12,17,1,20,20,28.2825770129222
7559957,1,3,1,1,2,1,900000,2,,2,,2,2,3,49,1,20,20,28.2825770129222
7559960,1,2,1,1,2,1,848229,2,,2,,2,2,60,36,1,20,20,9.36038737705615
7559964,1,1,1,1,2,2,1200000,2,,2,,2,2,3,26,1,20,20,25.2471465028087
7559971,1,2,1,1,2,2,100000,2,,2,,2,2,12,23,1,23,23,35.0608372220509
7559982,1,1,1,3,,2,,2,,,,2,2,24,24,1,23,23,12.7780665441704
7560042,1,2,1,3,,1,,2,,,,2,2,106,59,1,27,27,4.82192315620305
7560042,1,2,1,1,1,1,857878,2,,2,,2,2,72,56,1,27,27,4.82192315620305
7560095,1,2,1,2,,1,,2,,,,2,2,133,50,1,41,41,9.11769121928573
7560097,1,1,1,1,1,1,1160000,1,237800,2,,1,2,4,28,1,41,41,8.59331177600387
7560106,1,1,1,3,,1,,2,,,,2,2,24,14,1,44,44,6.09268851562484
7560125,1,1,1,1,2,1,900000,2,,2,,2,2,48,40,1,47,47,22.8853138190942
7560149,1,1,1,3,,2,,2,,,,2,2,130,40,1,50,50,24.5839117186527
7560157,1,1,2,1,1,1,1500000,2,,2,,2,2,24,38,1,50,50,29.2984555232899
7560157,1,1,1,1,1,1,1500000,2,,2,,2,2,36,41,1,50,50,29.2984555232899
7560173,1,2,2,1,2,1,300000,2,,2,,2,2,36,38,1,52,52,13.044186746215
7560173,1,2,4,1,2,2,300000,2,,2,,2,2,36,30,1,52,52,13.044186746215
7560173,1,2,3,1,2,2,300000,2,,2,,2,2,36,35,1,52,52,13.044186746215
7560173,1,2,1,1,2,2,300000,2,,2,,2,2,36,40,1,52,52,13.044186746215
7560181,1,1,4,1,2,2,1400000,2,,2,,2,2,2,27,1,52,52,15.7034780883838
7560181,1,1,3,1,2,1,1400000,1,237800,1,1200000,1,2,24,28,1,52,52,15.7034780883838
7560181,1,1,1,2,,2,,2,,,,2,2,36,27,1,52,52,15.7034780883838
7560181,1,1,2,1,1,1,1400000,1,237800,1,1200000,1,2,24,25,1,52,52,15.7034780883838
7560181,1,1,1,1,1,1,1400000,1,237800,1,1200000,1,2,12,25,1,52,52,15.7034780883838
7560236,1,2,1,3,,1,,2,,,,2,2,26,52,1,54,54,25.088433829105
7560242,1,1,1,1,2,2,1000000,2,,2,,2,2,36,37,1,54,54,32.4285119821437
7560257,1,1,1,1,1,1,2650000,1,301057,1,1667500,1,2,48,50,1,54,54,24.6665329155918
